Epoch 355 , SSIM -0.2620034284889698 , GDL 0.715672259926796, TL 0.4536688312888145, DL 1.3847806775569915, DACC 46.875, DGACC52.890625 
Epoch 356 , SSIM -0.26069174021482466 , GDL 0.7147403007745743, TL 0.4540485605597496, DL 1.3866030740737916, DACC 46.53125, DGACC52.890625 
Epoch 357 , SSIM -0.2624562717974186 , GDL 0.7175809556245804, TL 0.4551246836781502, DL 1.374916567802429, DACC 44.5625, DGACC55.00000000000001 
Epoch 358 , SSIM -0.26104291662573814 , GDL 0.716685158610344, TL 0.45564224153757094, DL 1.3820532405376433, DACC 47.0625, DGACC52.796875 
Epoch 359 , SSIM -0.2611182291805744 , GDL 0.7209075051546097, TL 0.45978927582502366, DL 1.3739000725746155, DACC 44.03125, DGACC53.671875 
Epoch 360 , SSIM -0.2634771429002285 , GDL 0.7166887122392654, TL 0.4532115694880485, DL 1.3753336679935455, DACC 45.4375, DGACC54.984375 
Epoch 361 , SSIM -0.26190455198287965 , GDL 0.7253623509407043, TL 0.46345779925584796, DL 1.378778874874115, DACC 43.5625, DGACC53.953125 
Epoch 362 , SSIM -0.26411289513111114 , GDL 0.7184108024835587, TL 0.4542979073524475, DL 1.3691350650787353, DACC 47.96875, DGACC56.00000000000001 
Epoch 363 , SSIM -0.26555632263422013 , GDL 0.7281945079565049, TL 0.46263818502426146, DL 1.371105774641037, DACC 42.8125, DGACC55.21875000000001 
Epoch 364 , SSIM -0.269348141849041 , GDL 0.718236848115921, TL 0.4488887056708336, DL 1.365663813352585, DACC 48.1875, DGACC56.234375 
Epoch 365 , SSIM -0.2651239301264286 , GDL 0.7210668724775314, TL 0.4559429433941841, DL 1.3836874198913574, DACC 46.15625, DGACC52.21875 
Epoch 366 , SSIM -0.2647429282963276 , GDL 0.7145611292123795, TL 0.4498182010650635, DL 1.3819447457790375, DACC 47.59375, DGACC53.140625 
Epoch 367 , SSIM -0.26648317992687226 , GDL 0.7183384788036347, TL 0.4518552988767624, DL 1.3763447511196136, DACC 46.375, DGACC54.09374999999999 
Epoch 368 , SSIM -0.2632127809524536 , GDL 0.7166625910997391, TL 0.4534498104453087, DL 1.3810615980625152, DACC 46.375, DGACC53.48437499999999 
Epoch 369 , SSIM -0.26362336486577986 , GDL 0.7168715608119964, TL 0.45324819594621657, DL 1.3766550648212432, DACC 45.75, DGACC54.5625 
Epoch 370 , SSIM -0.26239626079797745 , GDL 0.7193252992630005, TL 0.45692903846502303, DL 1.3766964292526245, DACC 45.71875, DGACC53.734375 
Epoch 371 , SSIM -0.2613732123374939 , GDL 0.7197589820623398, TL 0.4583857697248459, DL 1.3805990374088288, DACC 45.03125, DGACC53.82812500000001 
Epoch 372 , SSIM -0.26267809718847274 , GDL 0.7228109920024872, TL 0.46013289511203764, DL 1.3763238739967347, DACC 43.9375, DGACC54.1875 
Epoch 373 , SSIM -0.26364882379770277 , GDL 0.719807602763176, TL 0.45615877836942675, DL 1.3725332272052766, DACC 45.4375, DGACC55.6875 
Epoch 374 , SSIM -0.26297527700662615 , GDL 0.7192923563718796, TL 0.45631707966327667, DL 1.3750064754486084, DACC 45.8125, DGACC54.50000000000001 
Epoch 375 , SSIM -0.25948977619409563 , GDL 0.7191603744029998, TL 0.4596705985069275, DL 1.3817536902427674, DACC 44.78125, DGACC53.53125 
Epoch 376 , SSIM -0.2622417441010475 , GDL 0.7185682922601699, TL 0.4563265484571457, DL 1.3790905344486237, DACC 45.3125, DGACC53.71875000000001 
Epoch 377 , SSIM -0.26330005779862403 , GDL 0.718377565741539, TL 0.4550775077939033, DL 1.3731823527812959, DACC 47.46875, DGACC54.59375 
Epoch 378 , SSIM -0.2647719603776932 , GDL 0.7280187118053436, TL 0.4632467514276504, DL 1.3693197178840637, DACC 43.75, DGACC55.734375 
Epoch 379 , SSIM -0.26548172906041145 , GDL 0.7151036769151687, TL 0.4496219480037689, DL 1.388176897764206, DACC 48.875, DGACC51.109375 
Epoch 380 , SSIM -0.2649985183775425 , GDL 0.7254324352741242, TL 0.4604339173436165, DL 1.3630228555202484, DACC 43.78125, DGACC56.39062500000001 
Epoch 381 , SSIM -0.26406256094574926 , GDL 0.7211089181900024, TL 0.45704635709524155, DL 1.3847810685634614, DACC 46.0625, DGACC52.515625 
Epoch 382 , SSIM -0.26131627932190893 , GDL 0.7181975907087326, TL 0.45688131093978884, DL 1.3864028811454774, DACC 45.84375, DGACC52.953125 
Epoch 383 , SSIM -0.26250605911016467 , GDL 0.7202771985530854, TL 0.4577711397409439, DL 1.380446742773056, DACC 44.21875, DGACC54.0 
Epoch 384 , SSIM -0.26238932490348815 , GDL 0.713916198015213, TL 0.4515268725156784, DL 1.3830512952804566, DACC 49.21875, DGACC52.96875 
Epoch 385 , SSIM -0.26663937836885454 , GDL 0.7156817096471787, TL 0.4490423309803009, DL 1.3796024775505067, DACC 46.65625, DGACC53.37499999999999 
Epoch 386 , SSIM -0.26178732112050057 , GDL 0.7160055047273636, TL 0.4542181831598282, DL 1.3875499379634857, DACC 47.15625, DGACC52.34375 
Epoch 387 , SSIM -0.26486683458089827 , GDL 0.7155043840408325, TL 0.45063754945993423, DL 1.3859288942813874, DACC 46.0, DGACC52.5625 
Epoch 388 , SSIM -0.2653583100438118 , GDL 0.7136801666021347, TL 0.4483218565583229, DL 1.3800910198688507, DACC 46.28125, DGACC54.171875 
Epoch 389 , SSIM -0.2633713611960411 , GDL 0.7172883087396622, TL 0.45391694724559783, DL 1.383254873752594, DACC 46.4375, DGACC52.26562500000001 
Epoch 390 , SSIM -0.26572669491171835 , GDL 0.7154356563091278, TL 0.4497089612483978, DL 1.3828912198543548, DACC 46.0625, DGACC53.26562500000001 
Epoch 391 , SSIM -0.26269929721951485 , GDL 0.7191946464776993, TL 0.4564953500032425, DL 1.3850703370571136, DACC 43.96875, DGACC52.93750000000001 
Epoch 392 , SSIM -0.26588805228471757 , GDL 0.7169323098659516, TL 0.4510442566871643, DL 1.3670120191574098, DACC 47.0, DGACC55.78125000000001 
Epoch 393 , SSIM -0.26305417880415916 , GDL 0.7113761538267136, TL 0.4483219748735428, DL 1.3862397825717927, DACC 47.53125, DGACC52.734375 
Epoch 394 , SSIM -0.2638186813890934 , GDL 0.7176765894889832, TL 0.45385790795087816, DL 1.3798524343967438, DACC 46.40625, DGACC52.40625 
Epoch 395 , SSIM -0.2643039332330227 , GDL 0.7212118154764176, TL 0.4569078823924065, DL 1.374224226474762, DACC 45.625, DGACC54.578125 
Epoch 396 , SSIM -0.26135885670781134 , GDL 0.7161367428302765, TL 0.4547778850793838, DL 1.3790674304962158, DACC 45.90625, DGACC54.10937500000001 
Epoch 397 , SSIM -0.2649966588616371 , GDL 0.7143608975410461, TL 0.4493642383813858, DL 1.3891752111911773, DACC 46.375, DGACC51.92187499999999 
Epoch 398 , SSIM -0.2648277989029884 , GDL 0.7137496197223663, TL 0.4489218208193779, DL 1.3870365035533905, DACC 46.96875, DGACC52.328125 
Epoch 399 , SSIM -0.2665692430734634 , GDL 0.7173032116889954, TL 0.45073396861553194, DL 1.3766248297691346, DACC 46.1875, DGACC53.90625 
Epoch 400 , SSIM -0.26457515865564346 , GDL 0.7126592910289764, TL 0.4480841326713562, DL 1.38582843542099, DACC 47.96875, DGACC52.15625000000001 
Epoch 401 , SSIM -0.2624308343231678 , GDL 0.7175664138793946, TL 0.4551355797052383, DL 1.381811993122101, DACC 44.65625, DGACC53.578125 
Epoch 402 , SSIM -0.2631527088582516 , GDL 0.7126694792509078, TL 0.44951677054166794, DL 1.386450411081314, DACC 46.59375, DGACC51.96875 
Epoch 403 , SSIM -0.26415467470884324 , GDL 0.7107634669542313, TL 0.446608792245388, DL 1.3805565905570985, DACC 49.5, DGACC53.20312499999999 
Epoch 404 , SSIM -0.26729908376932143 , GDL 0.7168802094459533, TL 0.4495811253786087, DL 1.3814380073547363, DACC 44.78125, DGACC53.625 
Epoch 405 , SSIM -0.26448880672454833 , GDL 0.7144978082180024, TL 0.45000900208950045, DL 1.3847808170318603, DACC 47.46875, DGACC52.76562500000001 
Epoch 406 , SSIM -0.2651993815600872 , GDL 0.7186388331651687, TL 0.4534394520521164, DL 1.372371345758438, DACC 44.625, DGACC55.40625 
Epoch 407 , SSIM -0.2672608345746994 , GDL 0.7122635316848754, TL 0.4450026971101761, DL 1.3852577245235442, DACC 46.25, DGACC53.21875 
Epoch 408 , SSIM -0.2652151568233967 , GDL 0.7148957973718644, TL 0.44968064039945604, DL 1.3820299577713013, DACC 46.90625, DGACC53.0625 
Epoch 409 , SSIM -0.2645204488933086 , GDL 0.7110976082086563, TL 0.44657715916633606, DL 1.3886273550987243, DACC 47.4375, DGACC51.953125 
Epoch 410 , SSIM -0.2664127311110496 , GDL 0.7108381617069245, TL 0.4444254305958748, DL 1.382505725622177, DACC 48.96875, DGACC52.48437500000001 
Epoch 411 , SSIM -0.2655420206487179 , GDL 0.7151803851127625, TL 0.44963836401700974, DL 1.3825428640842439, DACC 45.375, DGACC52.6875 
Epoch 412 , SSIM -0.26545442700386046 , GDL 0.7122111690044403, TL 0.44675674170255664, DL 1.3843344342708588, DACC 46.8125, DGACC53.0625 
Epoch 413 , SSIM -0.26397262170910835 , GDL 0.717025528550148, TL 0.4530529063940048, DL 1.3805222523212433, DACC 45.875, DGACC53.15625000000001 
Epoch 414 , SSIM -0.26778970658779144 , GDL 0.7150082135200501, TL 0.4472185069322586, DL 1.3848154437541962, DACC 47.40625, DGACC53.46875 
Epoch 415 , SSIM -0.26614771693944933 , GDL 0.7221761256456375, TL 0.45602840930223465, DL 1.3744396734237672, DACC 42.96875, DGACC55.09375 
Epoch 416 , SSIM -0.26743911013007166 , GDL 0.7105513846874237, TL 0.44311227470636366, DL 1.3857735300064087, DACC 48.03125, DGACC52.671875 
Epoch 417 , SSIM -0.262730615735054 , GDL 0.7164268970489502, TL 0.4536962816119194, DL 1.3790248012542725, DACC 44.90625, DGACC53.96875 
Epoch 418 , SSIM -0.26632203415036204 , GDL 0.7146047693490982, TL 0.4482827353477478, DL 1.3826410913467406, DACC 46.8125, DGACC52.81249999999999 
Epoch 419 , SSIM -0.26512025609612466 , GDL 0.7170952939987183, TL 0.4519750374555588, DL 1.3820347809791564, DACC 44.625, DGACC52.609375 
Epoch 420 , SSIM -0.26664922550320624 , GDL 0.7102492529153824, TL 0.44360002756118777, DL 1.3795065522193908, DACC 48.9375, DGACC53.1875 
Epoch 1668640876.0047736 , SSIM -0.2689284682273865 , GDL 0.6935905814170837, TL 0.42466211318969727, DL 1.4690968990325928, DACC 59.375, DGACC34.375 
Epoch 1668640878.5168357 , SSIM -0.2625577449798584 , GDL 0.6884827613830566, TL 0.42592501640319824, DL 1.3701989650726318, DACC 53.125, DGACC51.5625 
Epoch 1668640880.354315 , SSIM -0.2642020285129547 , GDL 0.7098756432533264, TL 0.4456736147403717, DL 1.3815265893936157, DACC 46.875, DGACC48.4375 
Epoch 1668640882.1688123 , SSIM -0.26435017585754395 , GDL 0.7309235334396362, TL 0.4665733575820923, DL 1.329892873764038, DACC 37.5, DGACC60.9375 
Epoch 1668640883.9743114 , SSIM -0.26380449533462524 , GDL 0.7073405385017395, TL 0.44353604316711426, DL 1.3155426979064941, DACC 53.125, DGACC59.375 
Epoch 1668640885.8767524 , SSIM -0.262312114238739 , GDL 0.7212210893630981, TL 0.45890897512435913, DL 1.3923394680023193, DACC 53.125, DGACC51.5625 
Epoch 1668640887.6792538 , SSIM -0.2788001298904419 , GDL 0.7289879322052002, TL 0.4501878023147583, DL 1.375025749206543, DACC 53.125, DGACC50.0 
Epoch 1668640889.4267907 , SSIM -0.2658586800098419 , GDL 0.6992348432540894, TL 0.43337616324424744, DL 1.346436619758606, DACC 53.125, DGACC60.9375 
Epoch 1668640891.1863186 , SSIM -0.2555164396762848 , GDL 0.7595572471618652, TL 0.5040408372879028, DL 1.2749974727630615, DACC 40.625, DGACC62.5 
Epoch 420 , SSIM -0.2584618926048279 , GDL 0.6895009279251099, TL 0.431039035320282, DL 1.4010159969329834, DACC 56.25, DGACC51.5625 
Epoch 421 , SSIM -0.2632030248641968 , GDL 0.7140670418739319, TL 0.4508640170097351, DL 1.3671141862869263, DACC 40.625, DGACC62.5 
Epoch 422 , SSIM -0.26261746883392334 , GDL 0.7175614833831787, TL 0.45494401454925537, DL 1.3779257535934448, DACC 37.5, DGACC60.9375 
Epoch 423 , SSIM -0.28237998485565186 , GDL 0.79572594165802, TL 0.5133459568023682, DL 1.3284485340118408, DACC 18.75, DGACC67.1875 
Epoch 424 , SSIM -0.26850730180740356 , GDL 0.6982451677322388, TL 0.4297378659248352, DL 1.4184556007385254, DACC 46.875, DGACC51.5625 
Epoch 425 , SSIM -0.2661034166812897 , GDL 0.700602650642395, TL 0.43449923396110535, DL 1.3823597431182861, DACC 65.625, DGACC51.5625 
Epoch 426 , SSIM -0.2560494542121887 , GDL 0.7138928174972534, TL 0.4578433632850647, DL 1.3904755115509033, DACC 46.875, DGACC53.125 
Epoch 427 , SSIM -0.25642043352127075 , GDL 0.7014075517654419, TL 0.44498711824417114, DL 1.3775932788848877, DACC 43.75, DGACC56.25 
Epoch 428 , SSIM -0.2680854797363281 , GDL 0.7270170450210571, TL 0.458931565284729, DL 1.3840968608856201, DACC 31.25, DGACC57.8125 
Epoch 429 , SSIM -0.2650076746940613 , GDL 0.7620368003845215, TL 0.4970291256904602, DL 1.3341327905654907, DACC 18.75, DGACC64.0625 
Epoch 430 , SSIM -0.26235854625701904 , GDL 0.71222984790802, TL 0.449871301651001, DL 1.4143447875976562, DACC 53.125, DGACC42.1875 
Epoch 431 , SSIM -0.2671051621437073 , GDL 0.7318345904350281, TL 0.4647294282913208, DL 1.428478717803955, DACC 37.5, DGACC45.3125 
Epoch 432 , SSIM -0.262917160987854 , GDL 0.7521648406982422, TL 0.4892476797103882, DL 1.37934148311615, DACC 28.125, DGACC51.5625 
Epoch 433 , SSIM -0.2607901394367218 , GDL 0.7195330858230591, TL 0.4587429463863373, DL 1.3580951690673828, DACC 40.625, DGACC65.625 
Epoch 434 , SSIM -0.27052390575408936 , GDL 0.7377172708511353, TL 0.4671933650970459, DL 1.3692593574523926, DACC 37.5, DGACC56.25 
Epoch 435 , SSIM -0.26202699542045593 , GDL 0.754065215587616, TL 0.49203822016716003, DL 1.3536632061004639, DACC 37.5, DGACC54.6875 
Epoch 436 , SSIM -0.2756846249103546 , GDL 0.7119297981262207, TL 0.4362451732158661, DL 1.4005223512649536, DACC 46.875, DGACC48.4375 
Epoch 437 , SSIM -0.2816368043422699 , GDL 0.7186317443847656, TL 0.4369949400424957, DL 1.3640646934509277, DACC 40.625, DGACC53.125 
Epoch 438 , SSIM -0.26441001892089844 , GDL 0.6947546005249023, TL 0.4303445816040039, DL 1.3730616569519043, DACC 53.125, DGACC56.25 
Epoch 439 , SSIM -0.2556028664112091 , GDL 0.729370653629303, TL 0.47376778721809387, DL 1.2994117736816406, DACC 34.375, DGACC71.875 
Epoch 440 , SSIM -0.278014600276947 , GDL 0.7195568084716797, TL 0.44154220819473267, DL 1.3709022998809814, DACC 46.875, DGACC51.5625 
Epoch 441 , SSIM -0.25505974888801575 , GDL 0.7150678634643555, TL 0.4600081145763397, DL 1.3814029693603516, DACC 46.875, DGACC56.25 
Epoch 442 , SSIM -0.25583595037460327 , GDL 0.7332668900489807, TL 0.47743093967437744, DL 1.346059799194336, DACC 53.125, DGACC59.375 
Epoch 420 , SSIM -0.2641406109929085 , GDL 0.7241888564825057, TL 0.46004824578762055, DL 1.3696149325370788, DACC 43.40625, DGACC55.359375 
Epoch 421 , SSIM -0.2635127684473991 , GDL 0.7132660377025605, TL 0.4497532695531845, DL 1.3833960151672364, DACC 46.96875, DGACC53.1875 
Epoch 422 , SSIM -0.2672669135034084 , GDL 0.7182169455289841, TL 0.45095003217458723, DL 1.3728063607215881, DACC 44.84375, DGACC54.390625 
Epoch 423 , SSIM -0.2653270800411701 , GDL 0.7128069293498993, TL 0.4474798494577408, DL 1.3829658901691437, DACC 47.25, DGACC53.390625 
Epoch 424 , SSIM -0.2616904945671558 , GDL 0.7192407542467117, TL 0.4575502592325211, DL 1.376834406852722, DACC 44.34375, DGACC53.93750000000001 
Epoch 425 , SSIM -0.26514575749635694 , GDL 0.7226253199577332, TL 0.45747956216335295, DL 1.375678256750107, DACC 44.9375, DGACC54.28125 
Epoch 426 , SSIM -0.26297284349799155 , GDL 0.7176695841550828, TL 0.4546967402100563, DL 1.375317063331604, DACC 47.5, DGACC54.390625 
Epoch 427 , SSIM -0.26526717722415927 , GDL 0.7205116957426071, TL 0.4552445185184479, DL 1.3728247237205506, DACC 44.75, DGACC55.375 
Epoch 428 , SSIM -0.2632352657616138 , GDL 0.712975252866745, TL 0.44973998695611955, DL 1.379256430864334, DACC 47.6875, DGACC53.15625000000001 
Epoch 429 , SSIM -0.2660178853571415 , GDL 0.7119560128450394, TL 0.44593812733888627, DL 1.388292180299759, DACC 46.6875, DGACC52.328125 
Epoch 430 , SSIM -0.2630219167470932 , GDL 0.7170947724580765, TL 0.4540728563070297, DL 1.3799617660045624, DACC 47.5, DGACC53.09374999999999 
Epoch 431 , SSIM -0.2578095069527626 , GDL 0.7302856326103211, TL 0.47247612446546555, DL 1.3508377826213838, DACC 43.59375, DGACC58.23437500000001 
Epoch 432 , SSIM -0.2634956678748131 , GDL 0.7340003889799118, TL 0.4705047208070755, DL 1.3729840564727782, DACC 40.78125, DGACC54.1875 
Epoch 433 , SSIM -0.26396582141518593 , GDL 0.7116580897569657, TL 0.4476922684907913, DL 1.382119460105896, DACC 49.40625, DGACC52.609375 
Epoch 434 , SSIM -0.2652376312017441 , GDL 0.7139936524629593, TL 0.44875602185726166, DL 1.3865754175186158, DACC 46.5625, DGACC52.71875 
Epoch 435 , SSIM -0.2636239904165268 , GDL 0.7072113180160522, TL 0.44358732730150224, DL 1.3855824077129364, DACC 50.625, DGACC51.76562500000001 
Epoch 436 , SSIM -0.26507302835583685 , GDL 0.7175519055128098, TL 0.4524788764119148, DL 1.3769223999977112, DACC 47.9375, DGACC53.625 
Epoch 437 , SSIM -0.2650476084649563 , GDL 0.7187155717611313, TL 0.4536679628491402, DL 1.3804399645328522, DACC 44.34375, DGACC53.609375 
Epoch 438 , SSIM -0.2602761456370354 , GDL 0.7114392274618149, TL 0.4511630818247795, DL 1.3918066692352296, DACC 47.75, DGACC51.015625 
Epoch 439 , SSIM -0.26285168051719665 , GDL 0.7155454432964325, TL 0.45269376277923584, DL 1.3743257379531861, DACC 46.96875, DGACC54.21875000000001 
Epoch 440 , SSIM -0.26656609773635864 , GDL 0.7148689764738083, TL 0.4483028787374497, DL 1.3875141513347626, DACC 46.0625, DGACC51.84375 
Epoch 441 , SSIM -0.2632307267189026 , GDL 0.7168183952569962, TL 0.45358766853809357, DL 1.3800348508358002, DACC 47.5625, DGACC52.828125 
Epoch 442 , SSIM -0.2630172577500343 , GDL 0.7167077952623367, TL 0.45369053781032564, DL 1.380074918270111, DACC 45.3125, DGACC53.87499999999999 
Epoch 443 , SSIM -0.263826212733984 , GDL 0.7095340764522553, TL 0.4457078635692596, DL 1.3858898460865021, DACC 48.84375, DGACC52.859375 
Epoch 444 , SSIM -0.26564858958125115 , GDL 0.7213099807500839, TL 0.45566139072179795, DL 1.3745293128490448, DACC 43.75, DGACC54.625 
Epoch 445 , SSIM -0.2649714352190495 , GDL 0.7188435339927673, TL 0.4538720992207527, DL 1.3796694219112395, DACC 47.59375, DGACC53.84375 
Epoch 446 , SSIM -0.26264689102768896 , GDL 0.7251952445507049, TL 0.46254835307598113, DL 1.369298324584961, DACC 43.71875, DGACC54.640625 
Epoch 447 , SSIM -0.2635058657824993 , GDL 0.7191232085227967, TL 0.45561734288930894, DL 1.3779521548748017, DACC 44.5625, DGACC54.515625 
Epoch 448 , SSIM -0.26430089712142946 , GDL 0.7200435560941696, TL 0.45574265867471697, DL 1.3828610026836394, DACC 45.59375, DGACC53.296875 
Epoch 449 , SSIM -0.2640094703435898 , GDL 0.7227519303560257, TL 0.4587424603104591, DL 1.374077650308609, DACC 45.5, DGACC55.03125 
Epoch 450 , SSIM -0.26978682070970533 , GDL 0.7221565008163452, TL 0.4523696807026863, DL 1.368030071258545, DACC 45.34375, DGACC55.921875 
Epoch 451 , SSIM -0.2632258461415768 , GDL 0.714998682141304, TL 0.45177283585071565, DL 1.3864323091506958, DACC 46.3125, DGACC52.25 
Epoch 452 , SSIM -0.2646796348690987 , GDL 0.7182320863008499, TL 0.4535524508357048, DL 1.3792158496379852, DACC 44.1875, DGACC53.640625 
Epoch 453 , SSIM -0.26145944118499753 , GDL 0.7190451043844223, TL 0.45758566170930864, DL 1.377718324661255, DACC 45.6875, DGACC53.84375 
Epoch 454 , SSIM -0.2638476625084877 , GDL 0.7108224898576736, TL 0.4469748276472092, DL 1.3903716492652893, DACC 48.0625, DGACC51.6875 
Epoch 455 , SSIM -0.2628075508773327 , GDL 0.7148518168926239, TL 0.4520442661643028, DL 1.3894688153266908, DACC 48.03125, DGACC50.890625 
Epoch 456 , SSIM -0.26543890103697776 , GDL 0.7112247639894486, TL 0.4457858631014824, DL 1.3832597899436951, DACC 47.28125, DGACC52.78125 
Epoch 457 , SSIM -0.26452515706419943 , GDL 0.7111146920919418, TL 0.446589535176754, DL 1.389998414516449, DACC 47.0625, DGACC51.98437500000001 
Epoch 458 , SSIM -0.2626162122189999 , GDL 0.7134989327192307, TL 0.4508827206492424, DL 1.3816448104381562, DACC 45.0625, DGACC53.1875 
Epoch 459 , SSIM -0.2631243535876274 , GDL 0.7172788035869598, TL 0.4541544499993324, DL 1.377852782011032, DACC 45.75, DGACC53.93750000000001 
Epoch 460 , SSIM -0.26621349915862086 , GDL 0.7071317094564438, TL 0.44091821104288104, DL 1.3933290338516235, DACC 50.24999999999999, DGACC50.85937499999999 
Epoch 461 , SSIM -0.2639296281337738 , GDL 0.7187716138362884, TL 0.4548419860005379, DL 1.3796685314178467, DACC 43.34375, DGACC54.390625 
Epoch 462 , SSIM -0.26558244600892067 , GDL 0.7156140369176864, TL 0.4500315907597542, DL 1.3836187028884888, DACC 46.0625, DGACC53.04687500000001 
Epoch 463 , SSIM -0.26225386306643483 , GDL 0.7159788459539413, TL 0.4537249830365181, DL 1.3840005266666413, DACC 45.5625, DGACC52.390625 
Epoch 464 , SSIM -0.26587415367364886 , GDL 0.7142723846435547, TL 0.4483982312679291, DL 1.3909136748313904, DACC 47.34375, DGACC52.125 
Epoch 465 , SSIM -0.264250972121954 , GDL 0.7148632228374481, TL 0.4506122508645058, DL 1.3809257459640503, DACC 46.96875, DGACC52.71875 
Epoch 466 , SSIM -0.2641321897506714 , GDL 0.709345958828926, TL 0.44521376937627793, DL 1.3855620861053466, DACC 47.3125, DGACC53.59374999999999 
Epoch 467 , SSIM -0.26505980029702186 , GDL 0.7164290016889572, TL 0.4513692021369934, DL 1.3827833461761474, DACC 44.40625, DGACC54.34375 
Epoch 468 , SSIM -0.26609101533889773 , GDL 0.7281692552566529, TL 0.4620782387256622, DL 1.3557413828372955, DACC 43.75, DGACC57.73437500000001 
Epoch 469 , SSIM -0.2642339074611664 , GDL 0.7147140991687775, TL 0.45048019230365755, DL 1.3875143110752106, DACC 45.71875, DGACC51.859375 
Epoch 470 , SSIM -0.2628135459125042 , GDL 0.7129098331928253, TL 0.4500962874293327, DL 1.387237776517868, DACC 46.46875, DGACC52.609375 
Epoch 471 , SSIM -0.2616524992883205 , GDL 0.7225452435016632, TL 0.4608927449584007, DL 1.371703222990036, DACC 43.9375, DGACC55.71874999999999 
Epoch 472 , SSIM -0.26314292892813684 , GDL 0.706588683128357, TL 0.4434457543492317, DL 1.3928165912628174, DACC 50.34375, DGACC51.234375 
Epoch 473 , SSIM -0.2646784643828869 , GDL 0.7166681998968124, TL 0.45198973536491394, DL 1.3791920197010041, DACC 46.21875, DGACC53.28125 
Epoch 474 , SSIM -0.262881885021925 , GDL 0.71741295337677, TL 0.45453106850385666, DL 1.3778483080863952, DACC 44.5, DGACC53.96875 
Epoch 475 , SSIM -0.26334025636315345 , GDL 0.7153090173006058, TL 0.4519687616825104, DL 1.3812041199207306, DACC 46.34375, DGACC53.34375 
Epoch 476 , SSIM -0.26204720452427865 , GDL 0.7142750197649002, TL 0.4522278153896332, DL 1.3807445180416107, DACC 46.125, DGACC53.34375 
Epoch 477 , SSIM -0.263892465531826 , GDL 0.7132758110761642, TL 0.449383345246315, DL 1.3812666058540344, DACC 46.78125, DGACC53.296875 
Epoch 478 , SSIM -0.26506877958774566 , GDL 0.7129094159603119, TL 0.4478406363725662, DL 1.3827850103378296, DACC 47.46875, DGACC52.98437499999999 
Epoch 479 , SSIM -0.26572651639580724 , GDL 0.711198478937149, TL 0.4454719626903534, DL 1.3839092338085175, DACC 47.375, DGACC52.81249999999999 
Epoch 480 , SSIM -0.2636181278526783 , GDL 0.7083367598056793, TL 0.4447186321020126, DL 1.386830177307129, DACC 48.5625, DGACC51.71875 
Epoch 481 , SSIM -0.26444602698087694 , GDL 0.7100418651103974, TL 0.44559583842754363, DL 1.3878536486625672, DACC 46.84375, DGACC52.03124999999999 
Epoch 482 , SSIM -0.2637159323692322 , GDL 0.7150722068548202, TL 0.4513562747836113, DL 1.3782274663448333, DACC 45.09375, DGACC53.70312499999999 
Epoch 483 , SSIM -0.26391287028789523 , GDL 0.717799374461174, TL 0.453886504471302, DL 1.3795590341091155, DACC 45.09375, DGACC52.93750000000001 
Epoch 484 , SSIM -0.26612626120448113 , GDL 0.7084904003143311, TL 0.4423641389608383, DL 1.3877984440326692, DACC 48.5, DGACC52.42187499999999 
Epoch 485 , SSIM -0.2646670836210251 , GDL 0.7081426870822907, TL 0.4434756037592888, DL 1.3922027111053468, DACC 48.625, DGACC50.78125 
Epoch 486 , SSIM -0.2653076383471489 , GDL 0.717292673587799, TL 0.4519850352406502, DL 1.378810977935791, DACC 45.71875, DGACC52.734375 
Epoch 487 , SSIM -0.26409240171313286 , GDL 0.7149914234876633, TL 0.45089902192354203, DL 1.3837167203426362, DACC 47.0, DGACC52.671875 
Epoch 488 , SSIM -0.26358466207981107 , GDL 0.7108140051364898, TL 0.4472293430566788, DL 1.381732394695282, DACC 49.96875, DGACC52.70312499999999 
Epoch 489 , SSIM -0.265474067479372 , GDL 0.7183776789903641, TL 0.45290361195802686, DL 1.3789057588577271, DACC 44.75, DGACC52.37500000000001 
Epoch 490 , SSIM -0.26415196925401685 , GDL 0.708970051407814, TL 0.44481808245182036, DL 1.385860286951065, DACC 49.125, DGACC52.59374999999999 
Epoch 491 , SSIM -0.2650285010039806 , GDL 0.711513199210167, TL 0.44648469865322116, DL 1.3852262032032012, DACC 47.90625, DGACC52.28125 
Epoch 492 , SSIM -0.2639264318346977 , GDL 0.7142093735933304, TL 0.45028294146060943, DL 1.3796711599826812, DACC 46.84375, DGACC52.92187499999999 
Epoch 493 , SSIM -0.26333560585975646 , GDL 0.7108737778663635, TL 0.44753817200660706, DL 1.3889021861553192, DACC 47.5625, DGACC50.85937499999999 
Epoch 494 , SSIM -0.2657700239121914 , GDL 0.7099315363168717, TL 0.44416151255369185, DL 1.3850230550765992, DACC 47.0625, DGACC52.92187499999999 
Epoch 495 , SSIM -0.26713128730654717 , GDL 0.7142512905597687, TL 0.4471200031042099, DL 1.3747526502609253, DACC 47.40625, DGACC54.84375 
Epoch 496 , SSIM -0.26492265567183493 , GDL 0.7110720604658127, TL 0.4461494043469429, DL 1.3837399637699128, DACC 48.15625, DGACC52.5625 
Epoch 497 , SSIM -0.2615134434401989 , GDL 0.7114634257555008, TL 0.4499499824643135, DL 1.3813980758190154, DACC 46.71875, DGACC52.640625 
